data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_partida
2015-09-12,Coritiba,Internacional,0.0,1.0,Vitória Visitante,1.0
2015-09-11,Joinville,Chapecoense,0.0,0.0,Empate,0.0
2015-09-11,Flamengo,Cruzeiro,2.0,0.0,Vitória Mandante,2.0
2015-09-10,Goias,Sport Recife,1.0,0.0,Vitória Mandante,1.0
2015-09-10,Santos,São Paulo,3.0,0.0,Vitória Mandante,3.0
2015-09-10,Coritiba,Fluminense,1.0,1.0,Empate,2.0
2015-09-10,Corinthians,Grêmio,1.0,1.0,Empate,2.0
2015-09-10,Figueirense,Atletico-PR,1.0,1.0,Empate,2.0
2015-09-09,Ponte Preta,Vasco,0.0,1.0,Vitória Visitante,1.0
2015-09-09,Internacional,Palmeiras,1.0,0.0,Vitória Mandante,1.0
2015-09-09,Atlético Mineiro,Avai,2.0,0.0,Vitória Mandante,2.0
2015-09-06,Chapecoense,Ponte Preta,0.0,0.0,Empate,0.0
2015-09-06,Palmeiras,Corinthians,3.0,3.0,Empate,6.0
2015-09-06,Atletico-PR,Joinville,0.0,0.0,Empate,0.0
2015-09-06,Avai,Coritiba,0.0,2.0,Vitória Visitante,2.0
2015-09-06,Cruzeiro,Figueirense,5.0,1.0,Vitória Mandante,6.0
2015-09-06,Sport Recife,Santos,1.0,1.0,Empate,2.0
2015-09-06,Fluminense,Flamengo,1.0,3.0,Vitória Visitante,4.0
2015-09-06,Grêmio,Goias,2.0,1.0,Vitória Mandante,3.0
2015-09-05,Vasco,Atlético Mineiro,1.0,2.0,Vitória Visitante,3.0
2015-09-05,São Paulo,Internacional,2.0,0.0,Vitória Mandante,2.0
2015-09-04,Figueirense,Grêmio,0.0,2.0,Vitória Visitante,2.0
2015-09-03,Coritiba,Sport Recife,0.0,0.0,Empate,0.0
2015-09-03,Atlético Mineiro,Atletico-PR,0.0,1.0,Vitória Visitante,1.0
2015-09-03,Flamengo,Avai,3.0,0.0,Vitória Mandante,3.0
2015-09-03,Corinthians,Fluminense,2.0,0.0,Vitória Mandante,2.0
2015-09-03,Goias,Palmeiras,1.0,0.0,Vitória Mandante,1.0
2015-09-03,Santos,Chapecoense,3.0,1.0,Vitória Mandante,4.0
2015-09-02,Ponte Preta,Cruzeiro,1.0,2.0,Vitória Visitante,3.0
2015-09-02,Joinville,São Paulo,0.0,0.0,Empate,0.0
2015-09-02,Internacional,Vasco,6.0,0.0,Vitória Mandante,6.0
2015-08-30,Fluminense,Atlético Mineiro,1.0,2.0,Vitória Visitante,3.0
2015-08-30,Avai,Internacional,3.0,0.0,Vitória Mandante,3.0
2015-08-30,Grêmio,Coritiba,0.0,0.0,Empate,0.0
2015-08-30,Chapecoense,Corinthians,1.0,3.0,Vitória Visitante,4.0
2015-08-30,São Paulo,Ponte Preta,3.0,0.0,Vitória Mandante,3.0
2015-08-30,Palmeiras,Joinville,3.0,2.0,Vitória Mandante,5.0
2015-08-30,Sport Recife,Flamengo,0.0,1.0,Vitória Visitante,1.0
2015-08-30,Atletico-PR,Goias,3.0,0.0,Vitória Mandante,3.0
2015-08-30,Cruzeiro,Santos,0.0,1.0,Vitória Visitante,1.0
2015-08-29,Vasco,Figueirense,0.0,1.0,Vitória Visitante,1.0
2015-08-23,Atlético Mineiro,Palmeiras,2.0,1.0,Vitória Mandante,3.0
2015-08-23,Joinville,Fluminense,2.0,1.0,Vitória Mandante,3.0
2015-08-23,Internacional,Atletico-PR,2.0,0.0,Vitória Mandante,2.0
2015-08-23,Flamengo,São Paulo,2.0,1.0,Vitória Mandante,3.0
2015-08-23,Corinthians,Cruzeiro,3.0,0.0,Vitória Mandante,3.0
2015-08-23,Ponte Preta,Grêmio,0.0,0.0,Empate,0.0
2015-08-23,Coritiba,Chapecoense,1.0,0.0,Vitória Mandante,1.0
2015-08-23,Figueirense,Sport Recife,2.0,1.0,Vitória Mandante,3.0
2015-08-22,Goias,Vasco,3.0,0.0,Vitória Mandante,3.0
2015-08-22,Santos,Avai,5.0,2.0,Vitória Mandante,7.0
2015-08-16,Grêmio,Joinville,2.0,1.0,Vitória Mandante,3.0
2015-08-16,Chapecoense,Atlético Mineiro,2.0,1.0,Vitória Mandante,3.0
2015-08-16,Sport Recife,Ponte Preta,1.0,1.0,Empate,2.0
2015-08-16,Fluminense,Figueirense,2.0,1.0,Vitória Mandante,3.0
2015-08-16,Cruzeiro,Internacional,0.0,0.0,Empate,0.0
2015-08-16,Avai,Corinthians,1.0,2.0,Vitória Visitante,3.0
2015-08-16,Palmeiras,Flamengo,4.0,2.0,Vitória Mandante,6.0
2015-08-16,São Paulo,Goias,0.0,3.0,Vitória Visitante,3.0
2015-08-15,Vasco,Coritiba,0.0,1.0,Vitória Visitante,1.0
2015-08-15,Atletico-PR,Santos,0.0,0.0,Empate,0.0
2015-08-14,Joinville,Cruzeiro,3.0,0.0,Vitória Mandante,3.0
2015-08-14,Atlético Mineiro,Grêmio,0.0,2.0,Vitória Visitante,2.0
2015-08-13,Santos,Vasco,1.0,0.0,Vitória Mandante,1.0
2015-08-13,Figueirense,São Paulo,0.0,2.0,Vitória Visitante,2.0
2015-08-13,Corinthians,Sport Recife,4.0,3.0,Vitória Mandante,7.0
2015-08-13,Goias,Chapecoense,0.0,0.0,Empate,0.0
2015-08-13,Internacional,Fluminense,1.0,0.0,Vitória Mandante,1.0
2015-08-13,Ponte Preta,Avai,2.0,0.0,Vitória Mandante,2.0
2015-08-12,Coritiba,Palmeiras,2.0,1.0,Vitória Mandante,3.0
2015-08-12,Flamengo,Atletico-PR,3.0,2.0,Vitória Mandante,5.0
2015-08-09,Grêmio,Internacional,5.0,0.0,Vitória Mandante,5.0
2015-08-09,Chapecoense,Figueirense,2.0,2.0,Empate,4.0
2015-08-09,São Paulo,Corinthians,1.0,1.0,Empate,2.0
2015-08-09,Ponte Preta,Flamengo,1.0,0.0,Vitória Mandante,1.0
2015-08-09,Goias,Atlético Mineiro,0.0,0.0,Empate,0.0
2015-08-09,Cruzeiro,Palmeiras,2.0,1.0,Vitória Mandante,3.0
2015-08-09,Vasco,Joinville,0.0,0.0,Empate,0.0
2015-08-09,Atletico-PR,Sport Recife,1.0,1.0,Empate,2.0
2015-08-09,Santos,Coritiba,3.0,0.0,Vitória Mandante,3.0
2015-08-08,Avai,Fluminense,1.0,0.0,Vitória Mandante,1.0
2015-08-02,Flamengo,Santos,2.0,2.0,Empate,4.0
2015-08-02,Coritiba,Goias,1.0,1.0,Empate,2.0
2015-08-02,Palmeiras,Atletico-PR,0.0,1.0,Vitória Visitante,1.0
2015-08-02,Figueirense,Ponte Preta,3.0,1.0,Vitória Mandante,4.0
2015-08-02,Joinville,Avai,2.0,0.0,Vitória Mandante,2.0
2015-08-02,Internacional,Chapecoense,0.0,0.0,Empate,0.0
2015-08-02,Sport Recife,Cruzeiro,0.0,0.0,Empate,0.0
2015-08-01,Fluminense,Grêmio,1.0,0.0,Vitória Mandante,1.0
2015-07-30,Corinthians,Vasco,3.0,0.0,Vitória Mandante,3.0
2015-07-30,Atlético Mineiro,São Paulo,3.0,1.0,Vitória Mandante,4.0
2015-07-26,Goias,Flamengo,0.0,1.0,Vitória Visitante,1.0
2015-07-26,Atlético Mineiro,Figueirense,1.0,0.0,Vitória Mandante,1.0
2015-07-26,Chapecoense,Fluminense,2.0,1.0,Vitória Mandante,3.0
2015-07-26,Santos,Joinville,2.0,0.0,Vitória Mandante,2.0
2015-07-26,Coritiba,Corinthians,1.0,1.0,Empate,2.0
2015-07-26,São Paulo,Cruzeiro,1.0,0.0,Vitória Mandante,1.0
2015-07-26,Vasco,Palmeiras,1.0,4.0,Vitória Visitante,5.0
2015-07-26,Ponte Preta,Internacional,0.0,0.0,Empate,0.0
2015-07-25,Grêmio,Sport Recife,1.0,1.0,Empate,2.0
2015-07-25,Avai,Atletico-PR,1.0,2.0,Vitória Visitante,3.0
2015-07-19,Atletico-PR,Chapecoense,1.0,0.0,Vitória Mandante,1.0
2015-07-19,Palmeiras,Santos,1.0,0.0,Vitória Mandante,1.0
2015-07-19,Corinthians,Atlético Mineiro,1.0,0.0,Vitória Mandante,1.0
2015-07-19,Fluminense,Vasco,1.0,2.0,Vitória Visitante,3.0
2015-07-19,Figueirense,Coritiba,0.0,0.0,Empate,0.0
2015-07-19,Sport Recife,São Paulo,2.0,0.0,Vitória Mandante,2.0
2015-07-19,Cruzeiro,Avai,1.0,1.0,Empate,2.0
2015-07-19,Joinville,Ponte Preta,1.0,1.0,Empate,2.0
2015-07-18,Internacional,Goias,2.0,1.0,Vitória Mandante,3.0
2015-07-18,Flamengo,Grêmio,1.0,0.0,Vitória Mandante,1.0
2015-07-12,Ponte Preta,Atlético Mineiro,0.0,2.0,Vitória Visitante,2.0
2015-07-12,Sport Recife,Palmeiras,2.0,2.0,Empate,4.0
2015-07-12,Avai,Chapecoense,2.0,1.0,Vitória Mandante,3.0
2015-07-12,Joinville,Internacional,0.0,2.0,Vitória Visitante,2.0
2015-07-12,Flamengo,Corinthians,0.0,3.0,Vitória Visitante,3.0
2015-07-12,Cruzeiro,Goias,1.0,0.0,Vitória Mandante,1.0
2015-07-12,Atletico-PR,Fluminense,1.0,2.0,Vitória Visitante,3.0
2015-07-12,São Paulo,Coritiba,3.0,1.0,Vitória Mandante,4.0
2015-07-11,Grêmio,Vasco,2.0,0.0,Vitória Mandante,2.0
2015-07-11,Santos,Figueirense,3.0,0.0,Vitória Mandante,3.0
2015-07-10,Fluminense,Cruzeiro,1.0,0.0,Vitória Mandante,1.0
2015-07-09,Corinthians,Atletico-PR,2.0,0.0,Vitória Mandante,2.0
2015-07-09,Vasco,São Paulo,0.0,4.0,Vitória Visitante,4.0
2015-07-09,Internacional,Flamengo,1.0,2.0,Vitória Visitante,3.0
2015-07-09,Atlético Mineiro,Sport Recife,2.0,1.0,Vitória Mandante,3.0
2015-07-09,Palmeiras,Avai,3.0,0.0,Vitória Mandante,3.0
2015-07-09,Figueirense,Joinville,0.0,2.0,Vitória Visitante,2.0
2015-07-08,Goias,Santos,4.0,1.0,Vitória Mandante,5.0
2015-07-08,Coritiba,Ponte Preta,0.0,0.0,Empate,0.0
2015-07-08,Chapecoense,Grêmio,1.0,0.0,Vitória Mandante,1.0
2015-07-05,Santos,Grêmio,1.0,3.0,Vitória Visitante,4.0
2015-07-05,Chapecoense,Vasco,1.0,0.0,Vitória Mandante,1.0
2015-07-05,Cruzeiro,Atletico-PR,2.0,0.0,Vitória Mandante,2.0
2015-07-05,Avai,Sport Recife,2.0,2.0,Empate,4.0
2015-07-05,Goias,Corinthians,0.0,0.0,Empate,0.0
2015-07-05,Internacional,Atlético Mineiro,1.0,3.0,Vitória Visitante,4.0
2015-07-05,São Paulo,Fluminense,0.0,0.0,Empate,0.0
2015-07-05,Flamengo,Figueirense,1.0,2.0,Vitória Visitante,3.0
2015-07-05,Ponte Preta,Palmeiras,0.0,2.0,Vitória Visitante,2.0
2015-07-04,Coritiba,Joinville,0.0,0.0,Empate,0.0
2015-07-03,Fluminense,Santos,2.0,1.0,Vitória Mandante,3.0
2015-07-02,Grêmio,Cruzeiro,1.0,0.0,Vitória Mandante,1.0
2015-07-02,Atlético Mineiro,Coritiba,2.0,0.0,Vitória Mandante,2.0
2015-07-02,Palmeiras,Chapecoense,2.0,0.0,Vitória Mandante,2.0
2015-07-02,Atletico-PR,São Paulo,2.0,1.0,Vitória Mandante,3.0
2015-07-02,Joinville,Flamengo,0.0,1.0,Vitória Visitante,1.0
2015-07-02,Corinthians,Ponte Preta,2.0,0.0,Vitória Mandante,2.0
2015-07-02,Figueirense,Goias,3.0,1.0,Vitória Mandante,4.0
2015-07-01,Vasco,Avai,1.0,0.0,Vitória Mandante,1.0
2015-07-01,Sport Recife,Internacional,3.0,0.0,Vitória Mandante,3.0
2015-06-28,Palmeiras,São Paulo,4.0,0.0,Vitória Mandante,4.0
2015-06-28,Atlético Mineiro,Joinville,1.0,0.0,Vitória Mandante,1.0
2015-06-28,Coritiba,Cruzeiro,1.0,0.0,Vitória Mandante,1.0
2015-06-28,Goias,Fluminense,1.0,2.0,Vitória Visitante,3.0
2015-06-28,Corinthians,Figueirense,2.0,1.0,Vitória Mandante,3.0
2015-06-28,Ponte Preta,Atletico-PR,2.0,1.0,Vitória Mandante,3.0
2015-06-28,Internacional,Santos,1.0,0.0,Vitória Mandante,1.0
2015-06-28,Vasco,Flamengo,1.0,0.0,Vitória Mandante,1.0
2015-06-27,Chapecoense,Sport Recife,1.0,1.0,Empate,2.0
2015-06-27,Avai,Grêmio,1.0,2.0,Vitória Visitante,3.0
2015-06-24,Fluminense,Ponte Preta,2.0,0.0,Vitória Mandante,2.0
2015-06-21,São Paulo,Avai,1.0,1.0,Empate,2.0
2015-06-21,Joinville,Goias,2.0,1.0,Vitória Mandante,3.0
2015-06-21,Atletico-PR,Coritiba,2.0,2.0,Empate,4.0
2015-06-21,Cruzeiro,Chapecoense,0.0,1.0,Vitória Visitante,1.0
2015-06-21,Grêmio,Palmeiras,1.0,0.0,Vitória Mandante,1.0
2015-06-20,Sport Recife,Vasco,2.0,1.0,Vitória Mandante,3.0
2015-06-20,Santos,Corinthians,1.0,0.0,Vitória Mandante,1.0
2015-06-20,Flamengo,Atlético Mineiro,0.0,2.0,Vitória Visitante,2.0
2015-06-19,Figueirense,Internacional,0.0,0.0,Empate,0.0
2015-06-14,Vasco,Cruzeiro,1.0,3.0,Vitória Visitante,4.0
2015-06-14,Avai,Figueirense,1.0,1.0,Empate,2.0
2015-06-14,Ponte Preta,Goias,0.0,0.0,Empate,0.0
2015-06-14,Sport Recife,Joinville,2.0,1.0,Vitória Mandante,3.0
2015-06-14,Grêmio,Atletico-PR,2.0,1.0,Vitória Mandante,3.0
2015-06-14,Palmeiras,Fluminense,2.0,1.0,Vitória Mandante,3.0
2015-06-13,Coritiba,Flamengo,0.0,1.0,Vitória Visitante,1.0
2015-06-13,Corinthians,Internacional,2.0,1.0,Vitória Mandante,3.0
2015-06-13,Chapecoense,São Paulo,0.0,1.0,Vitória Visitante,1.0
2015-06-10,Atlético Mineiro,Santos,2.0,2.0,Empate,4.0
2015-06-07,Internacional,Coritiba,2.0,0.0,Vitória Mandante,2.0
2015-06-07,Atletico-PR,Vasco,2.0,0.0,Vitória Mandante,2.0
2015-06-07,São Paulo,Grêmio,2.0,0.0,Vitória Mandante,2.0
2015-06-07,Joinville,Corinthians,0.0,1.0,Vitória Visitante,1.0
2015-06-07,Figueirense,Palmeiras,2.0,1.0,Vitória Mandante,3.0
2015-06-07,Fluminense,Sport Recife,0.0,0.0,Empate,0.0
2015-06-07,Goias,Avai,0.0,1.0,Vitória Visitante,1.0
2015-06-06,Santos,Ponte Preta,2.0,2.0,Empate,4.0
2015-06-06,Flamengo,Chapecoense,1.0,0.0,Vitória Mandante,1.0
2015-06-06,Atlético Mineiro,Cruzeiro,1.0,3.0,Vitória Visitante,4.0
2015-06-05,Sport Recife,Goias,1.0,0.0,Vitória Mandante,1.0
2015-06-05,Palmeiras,Internacional,1.0,1.0,Empate,2.0
2015-06-04,Fluminense,Coritiba,2.0,0.0,Vitória Mandante,2.0
2015-06-04,Grêmio,Corinthians,3.0,1.0,Vitória Mandante,4.0
2015-06-04,Cruzeiro,Flamengo,1.0,0.0,Vitória Mandante,1.0
2015-06-04,Avai,Atlético Mineiro,1.0,4.0,Vitória Visitante,5.0
2015-06-04,São Paulo,Santos,3.0,2.0,Vitória Mandante,5.0
2015-06-03,Atletico-PR,Figueirense,1.0,0.0,Vitória Mandante,1.0
2015-06-03,Chapecoense,Joinville,2.0,0.0,Vitória Mandante,2.0
2015-06-03,Vasco,Ponte Preta,0.0,3.0,Vitória Visitante,3.0
2015-05-31,Flamengo,Fluminense,2.0,3.0,Vitória Visitante,5.0
2015-05-31,Figueirense,Cruzeiro,2.0,1.0,Vitória Mandante,3.0
2015-05-31,Internacional,São Paulo,0.0,0.0,Empate,0.0
2015-05-31,Goias,Grêmio,1.0,1.0,Empate,2.0
2015-05-31,Corinthians,Palmeiras,0.0,2.0,Vitória Visitante,2.0
2015-05-31,Atlético Mineiro,Vasco,3.0,0.0,Vitória Mandante,3.0
2015-05-31,Santos,Sport Recife,2.0,2.0,Empate,4.0
2015-05-31,Joinville,Atletico-PR,1.0,2.0,Vitória Visitante,3.0
2015-05-30,Coritiba,Avai,1.0,2.0,Vitória Visitante,3.0
2015-05-30,Ponte Preta,Chapecoense,3.0,1.0,Vitória Mandante,4.0
2015-05-24,Avai,Flamengo,2.0,1.0,Vitória Mandante,3.0
2015-05-24,Grêmio,Figueirense,1.0,0.0,Vitória Mandante,1.0
2015-05-24,Palmeiras,Goias,0.0,1.0,Vitória Visitante,1.0
2015-05-24,Atletico-PR,Atlético Mineiro,1.0,0.0,Vitória Mandante,1.0
2015-05-24,Sport Recife,Coritiba,1.0,0.0,Vitória Mandante,1.0
2015-05-24,Chapecoense,Santos,1.0,0.0,Vitória Mandante,1.0
2015-05-24,Fluminense,Corinthians,0.0,0.0,Empate,0.0
2015-05-24,Cruzeiro,Ponte Preta,1.0,1.0,Empate,2.0
2015-05-23,Vasco,Internacional,1.0,1.0,Empate,2.0
2015-05-23,São Paulo,Joinville,3.0,0.0,Vitória Mandante,3.0
2015-05-17,Atlético Mineiro,Fluminense,4.0,1.0,Vitória Mandante,5.0
2015-05-17,Santos,Cruzeiro,1.0,0.0,Vitória Mandante,1.0
2015-05-17,Figueirense,Vasco,0.0,0.0,Empate,0.0
2015-05-17,Flamengo,Sport Recife,2.0,2.0,Empate,4.0
2015-05-17,Corinthians,Chapecoense,1.0,0.0,Vitória Mandante,1.0
2015-05-17,Internacional,Avai,1.0,0.0,Vitória Mandante,1.0
2015-05-17,Joinville,Palmeiras,0.0,0.0,Empate,0.0
2015-05-17,Ponte Preta,São Paulo,1.0,0.0,Vitória Mandante,1.0
2015-05-16,Goias,Atletico-PR,2.0,0.0,Vitória Mandante,2.0
2015-05-16,Coritiba,Grêmio,2.0,0.0,Vitória Mandante,2.0
2015-05-10,Vasco,Goias,0.0,0.0,Empate,0.0
2015-05-10,Avai,Santos,1.0,1.0,Empate,2.0
2015-05-10,Sport Recife,Figueirense,4.0,1.0,Vitória Mandante,5.0
2015-05-10,São Paulo,Flamengo,2.0,1.0,Vitória Mandante,3.0
2015-05-10,Cruzeiro,Corinthians,0.0,1.0,Vitória Visitante,1.0
2015-05-10,Atletico-PR,Internacional,3.0,0.0,Vitória Mandante,3.0
2015-05-10,Grêmio,Ponte Preta,3.0,3.0,Empate,6.0
2015-05-10,Fluminense,Joinville,1.0,0.0,Vitória Mandante,1.0
2015-05-09,Chapecoense,Coritiba,2.0,1.0,Vitória Mandante,3.0
2015-05-09,Palmeiras,Atlético Mineiro,2.0,2.0,Empate,4.0
2014-12-07,Vitoria,Santos,0.0,1.0,Vitória Visitante,1.0
2014-12-07,Sport Recife,São Paulo,1.0,0.0,Vitória Mandante,1.0
2014-12-07,Palmeiras,Atletico-PR,1.0,1.0,Empate,2.0
2014-12-07,Grêmio,Flamengo,1.0,1.0,Empate,2.0
2014-12-07,Goias,Chapecoense,4.0,2.0,Vitória Mandante,6.0
2014-12-07,Cruzeiro,Fluminense,2.0,1.0,Vitória Mandante,3.0
2014-12-07,Coritiba,Bahia,3.0,2.0,Vitória Mandante,5.0
2014-12-07,Botafogo RJ,Atlético Mineiro,0.0,0.0,Empate,0.0
2014-12-06,Figueirense,Internacional,1.0,2.0,Vitória Visitante,3.0
2014-12-06,Corinthians,Criciuma,2.0,1.0,Vitória Mandante,3.0
2014-11-30,Chapecoense,Cruzeiro,1.0,1.0,Empate,2.0
2014-11-30,Fluminense,Corinthians,5.0,2.0,Vitória Mandante,7.0
2014-11-30,Santos,Botafogo RJ,2.0,0.0,Vitória Mandante,2.0
2014-11-30,São Paulo,Figueirense,1.0,1.0,Empate,2.0
2014-11-30,Atlético Mineiro,Coritiba,1.0,2.0,Vitória Visitante,3.0
2014-11-30,Bahia,Grêmio,1.0,0.0,Vitória Mandante,1.0
2014-11-30,Atletico-PR,Goias,1.0,0.0,Vitória Mandante,1.0
2014-11-29,Flamengo,Vitoria,4.0,0.0,Vitória Mandante,4.0
2014-11-29,Internacional,Palmeiras,3.0,1.0,Vitória Mandante,4.0
2014-11-29,Criciuma,Sport Recife,2.0,2.0,Empate,4.0
2014-11-23,Sport Recife,Fluminense,2.0,2.0,Empate,4.0
2014-11-23,Figueirense,Vitoria,2.0,0.0,Vitória Mandante,2.0
2014-11-23,Flamengo,Criciuma,1.0,1.0,Empate,2.0
2014-11-23,Santos,São Paulo,0.0,1.0,Vitória Visitante,1.0
2014-11-23,Cruzeiro,Goias,2.0,1.0,Vitória Mandante,3.0
2014-11-23,Chapecoense,Botafogo RJ,2.0,0.0,Vitória Mandante,2.0
2014-11-23,Coritiba,Palmeiras,2.0,0.0,Vitória Mandante,2.0
2014-11-23,Corinthians,Grêmio,1.0,0.0,Vitória Mandante,1.0
2014-11-22,Bahia,Atletico-PR,1.0,2.0,Vitória Visitante,3.0
2014-11-22,Internacional,Atlético Mineiro,2.0,1.0,Vitória Mandante,3.0
2014-11-20,Fluminense,Chapecoense,1.0,4.0,Vitória Visitante,5.0
2014-11-20,Palmeiras,Sport Recife,0.0,2.0,Vitória Visitante,2.0
2014-11-20,Atlético Mineiro,Flamengo,4.0,0.0,Vitória Mandante,4.0
2014-11-20,Grêmio,Cruzeiro,1.0,2.0,Vitória Visitante,3.0
2014-11-19,Vitoria,Coritiba,1.0,1.0,Empate,2.0
2014-11-19,Goias,Corinthians,0.0,1.0,Vitória Visitante,1.0
2014-11-19,Criciuma,Bahia,0.0,1.0,Vitória Visitante,1.0
2014-11-19,Botafogo RJ,Figueirense,0.0,1.0,Vitória Visitante,1.0
2014-11-19,Atletico-PR,Santos,1.0,1.0,Empate,2.0
2014-11-16,Santos,Cruzeiro,0.0,1.0,Vitória Visitante,1.0
2014-11-16,Atletico-PR,Sport Recife,0.0,1.0,Vitória Visitante,1.0
2014-11-16,Bahia,Corinthians,1.0,2.0,Vitória Visitante,3.0
2014-11-16,Flamengo,Coritiba,3.0,2.0,Vitória Mandante,5.0
2014-11-16,Internacional,Goias,1.0,0.0,Vitória Mandante,1.0
2014-11-16,Chapecoense,Vitoria,0.0,1.0,Vitória Visitante,1.0
2014-11-16,São Paulo,Palmeiras,2.0,0.0,Vitória Mandante,2.0
2014-11-16,Atlético Mineiro,Figueirense,1.0,1.0,Empate,2.0
2014-11-15,Fluminense,Botafogo RJ,1.0,0.0,Vitória Mandante,1.0
2014-11-15,Criciuma,Grêmio,0.0,3.0,Vitória Visitante,3.0
2014-11-13,São Paulo,Internacional,1.0,1.0,Empate,2.0
2014-11-09,Figueirense,Chapecoense,1.0,0.0,Vitória Mandante,1.0
2014-11-09,Vitoria,São Paulo,1.0,2.0,Vitória Visitante,3.0
2014-11-09,Grêmio,Internacional,4.0,1.0,Vitória Mandante,5.0
2014-11-09,Sport Recife,Flamengo,2.0,2.0,Empate,4.0
2014-11-09,Corinthians,Santos,1.0,0.0,Vitória Mandante,1.0
2014-11-09,Cruzeiro,Criciuma,3.0,1.0,Vitória Mandante,4.0
2014-11-09,Goias,Bahia,3.0,0.0,Vitória Mandante,3.0
2014-11-08,Botafogo RJ,Atletico-PR,0.0,2.0,Vitória Visitante,2.0
2014-11-08,Palmeiras,Atlético Mineiro,0.0,2.0,Vitória Visitante,2.0
2014-11-08,Coritiba,Fluminense,1.0,0.0,Vitória Mandante,1.0
2014-11-02,Criciuma,São Paulo,1.0,2.0,Vitória Visitante,3.0
2014-11-02,Bahia,Palmeiras,0.0,1.0,Vitória Visitante,1.0
2014-11-02,Flamengo,Chapecoense,3.0,0.0,Vitória Mandante,3.0
2014-11-02,Atletico-PR,Atlético Mineiro,1.0,0.0,Vitória Mandante,1.0
2014-11-02,Sport Recife,Figueirense,1.0,0.0,Vitória Mandante,1.0
2014-11-02,Santos,Internacional,1.0,2.0,Vitória Visitante,3.0
2014-11-02,Cruzeiro,Botafogo RJ,2.0,1.0,Vitória Mandante,3.0
2014-11-01,Corinthians,Coritiba,2.0,2.0,Empate,4.0
2014-11-01,Goias,Fluminense,0.0,2.0,Vitória Visitante,2.0
2014-11-01,Grêmio,Vitoria,1.0,0.0,Vitória Mandante,1.0
2014-10-27,São Paulo,Goias,3.0,0.0,Vitória Mandante,3.0
2014-10-26,Botafogo RJ,Flamengo,2.0,1.0,Vitória Mandante,3.0
2014-10-26,Internacional,Bahia,2.0,0.0,Vitória Mandante,2.0
2014-10-25,Vitoria,Criciuma,3.0,1.0,Vitória Mandante,4.0
2014-10-25,Coritiba,Grêmio,1.0,1.0,Empate,2.0
2014-10-25,Chapecoense,Santos,1.0,1.0,Empate,2.0
2014-10-25,Atlético Mineiro,Sport Recife,3.0,2.0,Vitória Mandante,5.0
2014-10-25,Palmeiras,Corinthians,1.0,1.0,Empate,2.0
2014-10-25,Fluminense,Atletico-PR,2.0,1.0,Vitória Mandante,3.0
2014-10-25,Figueirense,Cruzeiro,1.0,1.0,Empate,2.0
2014-10-23,Santos,Fluminense,0.0,1.0,Vitória Visitante,1.0
2014-10-23,Grêmio,Figueirense,1.0,0.0,Vitória Mandante,1.0
2014-10-23,Coritiba,Botafogo RJ,2.0,0.0,Vitória Mandante,2.0
2014-10-23,Sport Recife,Goias,0.0,1.0,Vitória Visitante,1.0
2014-10-23,Chapecoense,São Paulo,0.0,0.0,Empate,0.0
2014-10-22,Flamengo,Internacional,2.0,0.0,Vitória Mandante,2.0
2014-10-22,Cruzeiro,Palmeiras,1.0,1.0,Empate,2.0
2014-10-22,Criciuma,Atletico-PR,0.0,1.0,Vitória Visitante,1.0
2014-10-22,Corinthians,Vitoria,2.0,1.0,Vitória Mandante,3.0
2014-10-22,Bahia,Atlético Mineiro,1.0,1.0,Empate,2.0
2014-10-19,Figueirense,Coritiba,4.0,0.0,Vitória Mandante,4.0
2014-10-19,Palmeiras,Santos,1.0,3.0,Vitória Visitante,4.0
2014-10-19,Internacional,Corinthians,1.0,2.0,Vitória Visitante,3.0
2014-10-19,Atletico-PR,Flamengo,2.0,1.0,Vitória Mandante,3.0
2014-10-19,Botafogo RJ,Sport Recife,1.0,1.0,Empate,2.0
2014-10-19,Vitoria,Cruzeiro,0.0,1.0,Vitória Visitante,1.0
2014-10-19,Atlético Mineiro,Chapecoense,1.0,0.0,Vitória Mandante,1.0
2014-10-18,Fluminense,Criciuma,4.0,2.0,Vitória Mandante,6.0
2014-10-18,Goias,Grêmio,0.0,0.0,Empate,0.0
2014-10-18,São Paulo,Bahia,2.0,1.0,Vitória Mandante,3.0
2014-10-12,Sport Recife,Vitoria,1.0,2.0,Vitória Visitante,3.0
2014-10-12,Criciuma,Santos,3.0,0.0,Vitória Mandante,3.0
2014-10-12,Atletico-PR,Figueirense,3.0,0.0,Vitória Mandante,3.0
2014-10-12,Internacional,Fluminense,2.0,1.0,Vitória Mandante,3.0
2014-10-12,Flamengo,Cruzeiro,3.0,0.0,Vitória Mandante,3.0
2014-10-12,Bahia,Chapecoense,0.0,1.0,Vitória Visitante,1.0
2014-10-12,Atlético Mineiro,São Paulo,1.0,0.0,Vitória Mandante,1.0
2014-10-12,Palmeiras,Grêmio,2.0,1.0,Vitória Mandante,3.0
2014-10-11,Goias,Coritiba,3.0,0.0,Vitória Mandante,3.0
2014-10-11,Botafogo RJ,Corinthians,1.0,0.0,Vitória Mandante,1.0
2014-10-10,Chapecoense,Internacional,5.0,0.0,Vitória Mandante,5.0
2014-10-09,Figueirense,Flamengo,1.0,2.0,Vitória Visitante,3.0
2014-10-09,Vitoria,Goias,2.0,2.0,Empate,4.0
