data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo,chutes_mandante,chutes_visitante,chutes_no_gol_mandante,chutes_no_gol_visitante,escanteios_mandante,escanteios_visitante,faltas_cometidas_mandante,faltas_cometidas_visitante,cartoes_amarelos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_mandante,cartoes_vermelhos_visitante
12/09/2020,Eibar,Celta Vigo,0,0,Empate,0,0,D,8,6,1,3,3,3,17,13,4,4,1,0
12/09/2020,Granada,Athletic Club,2,0,Vitória Mandante,0,0,D,4,9,2,2,1,2,8,10,3,4,0,0
12/09/2020,Cádiz,Osasuna,0,2,Vitória Visitante,0,1,A,12,6,3,4,6,2,14,21,2,2,0,0
13/09/2020,Alavés,Betis,0,1,Vitória Visitante,0,0,D,7,11,2,4,6,4,19,17,3,3,0,0
13/09/2020,Valladolid,Real Sociedad,1,1,Empate,1,0,H,8,8,3,2,5,3,15,17,4,1,0,0
13/09/2020,Villarreal,Huesca,1,1,Empate,0,1,A,15,10,4,3,6,6,10,22,1,1,0,0
13/09/2020,Valencia,Levante,4,2,Vitória Mandante,2,2,D,14,19,8,8,3,4,9,14,1,3,0,0
19/09/2020,Villarreal,Eibar,2,1,Vitória Mandante,0,0,D,14,12,8,4,4,3,5,12,1,1,0,0
19/09/2020,Getafe,Osasuna,1,0,Vitória Mandante,0,0,D,7,10,1,3,4,1,19,13,4,2,0,0
19/09/2020,Celta Vigo,Valencia,2,1,Vitória Mandante,1,0,H,23,9,6,3,6,6,12,13,3,1,0,0
20/09/2020,Huesca,Cádiz,0,2,Vitória Visitante,0,1,A,4,6,0,4,2,1,18,23,3,3,0,0
20/09/2020,Betis,Valladolid,2,0,Vitória Mandante,2,0,H,16,9,6,2,5,3,18,10,3,0,0,0
20/09/2020,Granada,Alavés,2,1,Vitória Mandante,1,1,D,10,5,3,3,4,4,9,12,0,3,0,0
20/09/2020,Real Sociedad,Real Madrid,0,0,Empate,0,0,D,6,16,1,4,1,11,17,12,2,2,0,0
26/09/2020,Alavés,Getafe,0,0,Empate,0,0,D,9,11,0,4,1,5,13,13,2,2,0,0
26/09/2020,Valencia,Huesca,1,1,Empate,1,0,H,5,17,2,4,4,4,14,20,0,1,0,0
26/09/2020,Elche,Real Sociedad,0,3,Vitória Visitante,0,0,D,5,27,2,7,2,11,11,12,3,1,0,0
26/09/2020,Betis,Real Madrid,2,3,Vitória Visitante,2,1,H,15,11,5,4,8,3,9,10,5,2,1,0
27/09/2020,Osasuna,Levante,1,3,Vitória Visitante,1,1,D,9,11,4,5,3,7,15,16,2,0,0,0
27/09/2020,Eibar,Athletic Club,1,2,Vitória Visitante,0,1,A,7,9,1,5,5,4,15,12,1,0,0,0
27/09/2020,Atlético Madrid,Granada,6,1,Vitória Mandante,1,0,H,17,11,10,6,1,1,16,14,3,1,0,0
27/09/2020,Cádiz,Sevilla,1,3,Vitória Visitante,0,0,D,12,14,5,5,6,5,9,14,4,2,0,0
27/09/2020,Valladolid,Celta Vigo,1,1,Empate,0,1,A,10,5,4,1,4,1,26,18,3,4,0,0
27/09/2020,Barcelona,Villarreal,4,0,Vitória Mandante,4,0,H,17,5,9,1,8,4,9,10,0,1,0,0
29/09/2020,Real Sociedad,Valencia,0,1,Vitória Visitante,0,0,D,11,9,3,5,9,3,16,15,1,5,0,0
29/09/2020,Getafe,Betis,3,0,Vitória Mandante,3,0,H,8,10,4,2,1,4,15,17,4,4,0,1
30/09/2020,Huesca,Atlético Madrid,0,0,Empate,0,0,D,9,16,3,2,5,7,13,10,1,0,0,0
30/09/2020,Villarreal,Alavés,3,1,Vitória Mandante,2,1,H,10,8,6,3,2,0,11,13,0,2,0,0
30/09/2020,Eibar,Elche,0,1,Vitória Visitante,0,1,A,12,5,4,2,3,2,9,14,2,2,0,0
30/09/2020,Real Madrid,Valladolid,1,0,Vitória Mandante,0,0,D,15,11,5,5,4,7,11,7,2,1,0,0
01/10/2020,Athletic Club,Cádiz,0,1,Vitória Visitante,0,0,D,13,3,4,1,5,2,15,16,3,5,0,2
01/10/2020,Sevilla,Levante,1,0,Vitória Mandante,0,0,D,16,3,2,1,2,4,14,17,5,2,0,0
01/10/2020,Celta Vigo,Barcelona,0,3,Vitória Visitante,0,1,A,10,6,3,3,3,7,22,10,5,5,0,1
03/10/2020,Valladolid,Eibar,1,2,Vitória Visitante,1,1,D,9,11,3,5,3,4,11,21,2,3,0,1
03/10/2020,Atlético Madrid,Villarreal,0,0,Empate,0,0,D,14,6,1,2,9,1,11,7,1,2,0,0
03/10/2020,Elche,Huesca,0,0,Empate,0,0,D,2,18,0,4,0,5,8,26,0,2,0,0
03/10/2020,Real Sociedad,Getafe,3,0,Vitória Mandante,1,0,H,11,5,6,1,5,4,21,13,3,3,0,0
03/10/2020,Valencia,Betis,0,2,Vitória Visitante,0,1,A,5,17,2,8,4,7,11,14,2,2,0,0
04/10/2020,Osasuna,Celta Vigo,2,0,Vitória Mandante,1,0,H,14,9,5,3,6,5,19,10,3,3,0,0
04/10/2020,Alavés,Athletic Club,1,0,Vitória Mandante,0,0,D,8,8,3,0,0,6,20,17,2,3,1,0
04/10/2020,Levante,Real Madrid,0,2,Vitória Visitante,0,1,A,11,13,4,3,4,6,14,8,2,1,0,0
04/10/2020,Cádiz,Granada,1,1,Empate,0,1,A,14,13,4,5,2,5,16,16,2,2,0,0
04/10/2020,Barcelona,Sevilla,1,1,Empate,1,1,D,12,13,5,1,6,5,11,18,1,1,0,0
17/10/2020,Granada,Sevilla,1,0,Vitória Mandante,0,0,D,13,8,3,3,5,1,16,11,4,4,0,1
17/10/2020,Celta Vigo,Atlético Madrid,0,2,Vitória Visitante,0,1,A,15,9,5,4,8,4,16,18,3,4,0,0
17/10/2020,Real Madrid,Cádiz,0,1,Vitória Visitante,0,1,A,14,14,2,5,4,11,7,5,2,0,0,0
17/10/2020,Getafe,Barcelona,1,0,Vitória Mandante,0,0,D,9,7,4,1,7,2,20,10,4,3,0,0
18/10/2020,Eibar,Osasuna,0,0,Empate,0,0,D,10,8,6,2,6,7,14,14,2,3,0,1
18/10/2020,Athletic Club,Levante,2,0,Vitória Mandante,0,0,D,14,6,5,1,9,3,11,10,3,1,0,0
18/10/2020,Villarreal,Valencia,2,1,Vitória Mandante,1,1,D,16,11,6,3,3,7,13,8,4,1,1,0
18/10/2020,Alavés,Elche,0,2,Vitória Visitante,0,1,A,13,7,2,3,2,6,11,11,2,5,0,0
18/10/2020,Huesca,Valladolid,2,2,Empate,0,1,A,12,5,7,3,3,1,14,24,1,2,0,0
18/10/2020,Betis,Real Sociedad,0,3,Vitória Visitante,0,1,A,7,8,1,5,6,2,11,18,2,1,0,0
23/10/2020,Elche,Valencia,2,1,Vitória Mandante,2,0,H,3,14,2,4,0,7,15,8,3,2,0,0
24/10/2020,Barcelona,Real Madrid,1,3,Vitória Visitante,1,1,D,10,15,4,9,7,7,11,13,3,2,0,0
24/10/2020,Osasuna,Athletic Club,1,0,Vitória Mandante,0,0,D,7,13,2,5,2,5,18,10,3,2,0,0
24/10/2020,Sevilla,Eibar,0,1,Vitória Visitante,0,1,A,21,3,3,1,13,3,11,12,0,3,0,0
24/10/2020,Atlético Madrid,Betis,2,0,Vitória Mandante,0,0,D,13,12,6,3,8,5,19,12,2,0,0,1
25/10/2020,Valladolid,Alavés,0,2,Vitória Visitante,0,0,D,5,14,1,4,2,4,9,7,1,0,1,0
25/10/2020,Cádiz,Villarreal,0,0,Empate,0,0,D,5,7,0,2,0,5,15,7,2,2,0,0
25/10/2020,Getafe,Granada,0,1,Vitória Visitante,0,1,A,10,5,1,2,6,1,19,23,4,2,0,0
25/10/2020,Real Sociedad,Huesca,4,1,Vitória Mandante,1,0,H,13,6,6,4,4,5,12,11,2,1,0,0
26/10/2020,Levante,Celta Vigo,1,1,Empate,0,0,D,10,10,3,3,3,2,11,19,2,2,0,0
30/10/2020,Eibar,Cádiz,0,2,Vitória Visitante,0,2,A,9,6,3,4,7,2,10,10,1,1,0,0
31/10/2020,Real Madrid,Huesca,4,1,Vitória Mandante,2,0,H,13,9,6,2,6,3,16,9,0,2,0,0
31/10/2020,Athletic Club,Sevilla,2,1,Vitória Mandante,0,1,A,16,7,5,3,6,1,17,19,5,5,0,0
31/10/2020,Osasuna,Atlético Madrid,1,3,Vitória Visitante,0,1,A,8,11,3,6,3,2,12,10,1,2,0,0
31/10/2020,Alavés,Barcelona,1,1,Empate,1,0,H,4,25,3,9,2,14,16,4,4,3,1,0
01/11/2020,Betis,Elche,3,1,Vitória Mandante,2,0,H,17,4,10,2,1,1,13,12,2,1,0,0
01/11/2020,Celta Vigo,Real Sociedad,1,4,Vitória Visitante,0,2,A,9,9,2,7,2,3,19,16,2,5,1,0
01/11/2020,Granada,Levante,1,1,Empate,1,1,D,5,19,2,4,2,8,7,14,2,3,1,0
01/11/2020,Valencia,Getafe,2,2,Empate,1,0,H,11,16,5,5,0,3,18,25,8,5,1,1
02/11/2020,Villarreal,Valladolid,2,0,Vitória Mandante,2,0,H,11,11,5,1,6,4,13,13,1,3,0,0
06/11/2020,Elche,Celta Vigo,1,1,Empate,1,1,D,8,14,1,6,3,3,18,12,3,4,0,0
07/11/2020,Huesca,Eibar,1,1,Empate,0,1,A,14,8,6,3,4,3,16,30,2,0,0,0
07/11/2020,Barcelona,Betis,5,2,Vitória Mandante,1,1,D,18,12,9,6,9,5,8,10,2,2,0,1
07/11/2020,Sevilla,Osasuna,1,0,Vitória Mandante,0,0,D,9,10,1,2,3,0,11,19,2,3,0,0
07/11/2020,Atlético Madrid,Cádiz,4,0,Vitória Mandante,2,0,H,17,10,7,3,2,7,10,9,1,1,0,0
08/11/2020,Getafe,Villarreal,1,3,Vitória Visitante,1,2,A,13,9,5,5,3,3,18,11,3,4,0,0
08/11/2020,Real Sociedad,Granada,2,0,Vitória Mandante,2,0,H,22,2,9,1,15,0,8,11,2,1,1,0
08/11/2020,Levante,Alavés,1,1,Empate,0,1,A,18,6,5,2,12,1,12,16,1,6,0,1
08/11/2020,Valladolid,Athletic Club,2,1,Vitória Mandante,1,0,H,7,17,4,2,2,11,23,11,4,2,0,0
08/11/2020,Valencia,Real Madrid,4,1,Vitória Mandante,2,1,H,7,16,4,6,1,8,13,14,3,2,0,0
20/11/2020,Osasuna,Huesca,1,1,Empate,0,1,A,18,6,7,5,4,3,14,15,2,3,0,0
21/11/2020,Levante,Elche,1,1,Empate,1,0,H,13,11,5,5,5,4,15,11,1,4,0,0
21/11/2020,Villarreal,Real Madrid,1,1,Empate,0,1,A,13,6,1,1,4,2,16,14,1,2,0,0
21/11/2020,Sevilla,Celta Vigo,4,2,Vitória Mandante,2,2,D,15,10,10,7,3,2,14,20,2,2,0,0
21/11/2020,Atlético Madrid,Barcelona,1,0,Vitória Mandante,1,0,H,9,13,2,4,8,8,12,6,4,0,0,0
22/11/2020,Eibar,Getafe,0,0,Empate,0,0,D,15,8,5,3,3,4,16,22,3,4,1,0
22/11/2020,Cádiz,Real Sociedad,0,1,Vitória Visitante,0,0,D,2,14,0,4,1,6,14,14,2,1,0,0
22/11/2020,Granada,Valladolid,1,3,Vitória Visitante,0,1,A,16,9,6,3,5,3,16,14,4,3,0,0
22/11/2020,Alavés,Valencia,2,2,Empate,2,0,H,13,13,3,5,4,5,21,16,1,1,0,0
23/11/2020,Athletic Club,Betis,4,0,Vitória Mandante,2,0,H,14,7,9,1,6,3,16,8,0,0,0,0
27/11/2020,Valladolid,Levante,1,1,Empate,0,0,D,10,10,4,3,3,11,18,11,0,3,0,0
28/11/2020,Elche,Cádiz,1,1,Empate,1,0,H,4,7,3,2,1,9,16,15,6,2,1,0
28/11/2020,Valencia,Atlético Madrid,0,1,Vitória Visitante,0,0,D,5,14,2,6,2,7,12,15,2,5,0,0
28/11/2020,Huesca,Sevilla,0,1,Vitória Visitante,0,0,D,5,16,1,4,1,10,14,9,4,3,0,0
28/11/2020,Real Madrid,Alavés,1,2,Vitória Visitante,0,1,A,20,11,9,6,12,9,8,17,2,3,0,0
29/11/2020,Barcelona,Osasuna,4,0,Vitória Mandante,2,0,H,20,10,11,5,5,3,8,12,1,0,0,0
29/11/2020,Getafe,Athletic Club,1,1,Empate,0,1,A,11,5,3,2,3,2,16,23,2,4,0,0
29/11/2020,Celta Vigo,Granada,3,1,Vitória Mandante,1,1,D,17,9,8,2,8,0,14,13,4,3,1,0
29/11/2020,Real Sociedad,Villarreal,1,1,Empate,1,1,D,8,10,4,2,4,4,18,12,5,3,0,0
30/11/2020,Betis,Eibar,0,2,Vitória Visitante,0,0,D,7,11,3,6,6,2,13,14,2,1,0,0
04/12/2020,Athletic Club,Celta Vigo,0,2,Vitória Visitante,0,0,D,10,6,0,4,4,5,7,15,2,1,0,0
05/12/2020,Levante,Getafe,3,0,Vitória Mandante,2,0,H,12,9,8,0,5,5,12,13,2,7,0,2
05/12/2020,Sevilla,Real Madrid,0,1,Vitória Visitante,0,0,D,12,10,2,3,4,3,15,20,1,3,0,0
05/12/2020,Atlético Madrid,Valladolid,2,0,Vitória Mandante,0,0,D,15,13,4,3,4,4,10,10,4,2,0,0
05/12/2020,Cádiz,Barcelona,2,1,Vitória Mandante,1,0,H,7,21,3,8,5,13,10,7,0,2,0,0
06/12/2020,Granada,Huesca,3,3,Empate,1,1,D,15,16,6,7,4,2,12,16,2,0,0,0
06/12/2020,Osasuna,Betis,0,2,Vitória Visitante,0,0,D,10,12,0,5,2,5,16,12,3,2,0,0
06/12/2020,Villarreal,Elche,0,0,Empate,0,0,D,12,3,3,0,4,0,16,13,3,2,0,0
06/12/2020,Alavés,Real Sociedad,0,0,Empate,0,0,D,5,13,1,5,2,3,3,11,1,0,1,0
07/12/2020,Eibar,Valencia,0,0,Empate,0,0,D,19,6,3,4,8,0,15,10,3,2,0,0
11/12/2020,Valladolid,Osasuna,3,2,Vitória Mandante,1,2,A,11,13,6,6,3,3,14,18,4,5,0,0
12/12/2020,Valencia,Athletic Club,2,2,Empate,1,0,H,11,13,2,5,0,10,19,16,2,6,0,0
12/12/2020,Getafe,Sevilla,0,1,Vitória Visitante,0,0,D,8,8,2,0,5,3,14,13,2,3,0,0
12/12/2020,Huesca,Alavés,1,0,Vitória Mandante,0,0,D,11,3,3,1,5,2,14,20,1,4,0,0
12/12/2020,Real Madrid,Atlético Madrid,2,0,Vitória Mandante,1,0,H,11,5,3,1,3,6,7,16,1,3,0,0
13/12/2020,Real Sociedad,Eibar,1,1,Empate,1,0,H,8,16,2,4,5,4,14,11,4,3,0,0
13/12/2020,Betis,Villarreal,1,1,Empate,0,1,A,11,7,5,2,4,8,13,14,2,3,0,0
13/12/2020,Elche,Granada,0,1,Vitória Visitante,0,1,A,9,13,1,5,6,5,16,15,4,2,0,0
13/12/2020,Barcelona,Levante,1,0,Vitória Mandante,0,0,D,24,7,13,3,12,4,4,15,2,1,0,0
14/12/2020,Celta Vigo,Cádiz,4,0,Vitória Mandante,4,0,H,8,12,5,2,1,5,24,9,2,1,0,0
15/12/2020,Real Madrid,Athletic Club,3,1,Vitória Mandante,1,0,H,18,10,5,4,6,6,8,9,1,3,0,1
16/12/2020,Barcelona,Real Sociedad,2,1,Vitória Mandante,2,1,H,14,12,4,5,2,3,18,14,3,3,0,0
18/12/2020,Athletic Club,Huesca,2,0,Vitória Mandante,0,0,D,10,6,3,1,5,5,9,16,0,3,0,1
19/12/2020,Atlético Madrid,Elche,3,1,Vitória Mandante,1,0,H,12,8,6,3,2,5,13,14,1,2,0,0
19/12/2020,Barcelona,Valencia,2,2,Empate,1,1,D,25,12,9,4,8,3,10,14,4,2,0,0
19/12/2020,Levante,Real Sociedad,2,1,Vitória Mandante,1,1,D,13,15,5,5,3,4,19,14,2,1,0,0
19/12/2020,Osasuna,Villarreal,1,3,Vitória Visitante,0,2,A,6,13,1,6,2,2,17,16,2,2,1,0
19/12/2020,Sevilla,Valladolid,1,1,Empate,1,0,H,14,12,3,5,7,7,14,10,3,4,0,0
20/12/2020,Celta Vigo,Alavés,2,0,Vitória Mandante,1,0,H,11,8,3,2,3,5,18,12,2,2,0,0
20/12/2020,Granada,Betis,2,0,Vitória Mandante,2,0,H,8,14,3,1,1,10,21,16,3,4,0,0
20/12/2020,Cádiz,Getafe,0,2,Vitória Visitante,0,1,A,8,6,1,4,2,4,6,22,1,6,0,0
20/12/2020,Eibar,Real Madrid,1,3,Vitória Visitante,1,2,A,10,11,3,5,4,4,11,7,1,0,0,0
22/12/2020,Elche,Osasuna,2,2,Empate,0,1,A,7,15,2,6,4,4,8,17,1,2,0,1
22/12/2020,Valencia,Sevilla,0,1,Vitória Visitante,0,0,D,10,19,4,3,3,5,11,17,3,2,0,0
22/12/2020,Huesca,Levante,1,1,Empate,1,0,H,11,9,2,1,10,3,10,17,2,3,0,0
22/12/2020,Real Sociedad,Atlético Madrid,0,2,Vitória Visitante,0,0,D,6,8,1,3,5,5,20,17,3,3,0,0
22/12/2020,Valladolid,Barcelona,0,3,Vitória Visitante,0,2,A,12,21,5,10,4,5,12,10,1,2,0,0
22/12/2020,Villarreal,Athletic Club,1,1,Empate,0,1,A,17,9,6,3,6,4,10,18,1,1,0,0
23/12/2020,Getafe,Celta Vigo,1,1,Empate,1,1,D,6,2,3,1,1,4,17,16,3,3,0,0
23/12/2020,Real Madrid,Granada,2,0,Vitória Mandante,0,0,D,23,10,6,1,8,1,13,11,2,1,0,0
23/12/2020,Alavés,Eibar,2,1,Vitória Mandante,2,1,H,13,8,3,4,2,7,10,14,4,2,0,0
23/12/2020,Betis,Cádiz,1,0,Vitória Mandante,0,0,D,6,6,1,3,5,5,18,9,1,1,0,0
29/12/2020,Sevilla,Villarreal,2,0,Vitória Mandante,1,0,H,10,6,3,2,4,7,13,14,1,4,0,0
29/12/2020,Barcelona,Eibar,1,1,Empate,0,0,D,16,9,5,3,5,7,6,15,0,2,0,0
29/12/2020,Cádiz,Valladolid,0,0,Empate,0,0,D,8,7,3,1,1,6,14,13,3,2,0,0
29/12/2020,Levante,Betis,4,3,Vitória Mandante,3,1,H,10,19,5,7,3,6,9,14,3,2,1,0
30/12/2020,Granada,Valencia,2,1,Vitória Mandante,1,1,D,24,16,5,6,6,6,16,15,4,4,1,2
30/12/2020,Atlético Madrid,Getafe,1,0,Vitória Mandante,1,0,H,10,10,3,2,5,2,7,12,2,3,0,0
30/12/2020,Celta Vigo,Huesca,2,1,Vitória Mandante,1,0,H,15,17,6,6,0,5,19,8,2,0,0,0
30/12/2020,Elche,Real Madrid,1,1,Empate,0,1,A,6,14,3,6,2,3,8,18,1,4,0,0
31/12/2020,Athletic Club,Real Sociedad,0,1,Vitória Visitante,0,1,A,4,13,0,3,2,4,23,18,5,4,0,0
31/12/2020,Osasuna,Alavés,1,1,Empate,0,0,D,8,15,3,1,5,4,12,9,3,4,1,0
02/01/2021,Villarreal,Levante,2,1,Vitória Mandante,1,0,H,12,9,7,2,3,5,12,11,1,1,0,0
02/01/2021,Betis,Sevilla,1,1,Empate,0,0,D,16,6,3,2,2,1,15,18,5,2,0,0
02/01/2021,Getafe,Valladolid,0,1,Vitória Visitante,0,1,A,11,8,4,2,5,9,13,13,3,2,0,0
02/01/2021,Real Madrid,Celta Vigo,2,0,Vitória Mandante,1,0,H,9,6,2,1,1,5,14,14,4,2,0,0
03/01/2021,Athletic Club,Elche,1,0,Vitória Mandante,1,0,H,13,5,2,2,5,4,15,13,2,1,0,0
03/01/2021,Alavés,Atlético Madrid,1,2,Vitória Visitante,0,1,A,4,8,1,4,1,5,14,12,0,2,1,0
03/01/2021,Eibar,Granada,2,0,Vitória Mandante,0,0,D,15,6,7,3,4,2,10,9,2,1,0,0
03/01/2021,Real Sociedad,Osasuna,1,1,Empate,0,1,A,8,6,2,2,7,2,15,8,1,1,0,0
03/01/2021,Huesca,Barcelona,0,1,Vitória Visitante,0,1,A,4,20,4,7,2,6,12,11,1,0,0,0
04/01/2021,Valencia,Cádiz,1,1,Empate,0,0,D,11,9,4,2,9,7,11,17,2,2,0,0
06/01/2021,Athletic Club,Barcelona,2,3,Vitória Visitante,1,2,A,8,13,3,9,3,4,10,6,2,1,0,0
08/01/2021,Celta Vigo,Villarreal,0,4,Vitória Visitante,0,4,A,8,15,3,6,3,4,15,18,1,0,0,0
09/01/2021,Sevilla,Real Sociedad,3,2,Vitória Mandante,2,2,D,12,10,7,4,2,9,8,18,0,3,0,0
09/01/2021,Granada,Barcelona,0,4,Vitória Visitante,0,3,A,8,13,4,4,4,1,16,3,2,3,1,0
09/01/2021,Osasuna,Real Madrid,0,0,Empate,0,0,D,8,9,2,1,2,4,9,3,0,0,0,0
10/01/2021,Levante,Eibar,2,1,Vitória Mandante,0,0,D,4,17,2,4,4,9,12,8,2,0,0,0
10/01/2021,Cádiz,Alavés,3,1,Vitória Mandante,1,1,D,10,5,7,2,4,1,17,10,1,4,0,1
10/01/2021,Valladolid,Valencia,0,1,Vitória Visitante,0,0,D,11,17,4,6,0,4,14,14,2,3,0,0
11/01/2021,Elche,Getafe,1,3,Vitória Visitante,1,1,D,7,14,4,7,1,7,14,16,4,2,1,0
11/01/2021,Huesca,Betis,0,2,Vitória Visitante,0,0,D,10,15,3,5,3,6,12,13,2,2,0,1
12/01/2021,Granada,Osasuna,2,0,Vitória Mandante,2,0,H,9,15,2,3,4,4,16,17,1,4,0,0
12/01/2021,Atlético Madrid,Sevilla,2,0,Vitória Mandante,1,0,H,5,13,4,2,3,12,14,11,2,0,0,0
19/01/2021,Cádiz,Levante,2,2,Empate,2,2,D,8,8,2,5,5,2,13,11,3,1,0,0
19/01/2021,Valladolid,Elche,2,2,Empate,0,2,A,13,9,2,3,4,5,14,19,1,3,1,0
19/01/2021,Alavés,Sevilla,1,2,Vitória Visitante,1,2,A,12,7,3,3,3,2,15,14,3,3,0,0
20/01/2021,Getafe,Huesca,1,0,Vitória Mandante,0,0,D,12,15,5,3,3,8,15,14,2,4,0,0
20/01/2021,Betis,Celta Vigo,2,1,Vitória Mandante,2,1,H,12,10,4,3,5,6,13,15,2,3,0,0
20/01/2021,Villarreal,Granada,2,2,Empate,1,1,D,9,3,3,2,3,0,11,11,2,4,0,1
21/01/2021,Valencia,Osasuna,1,1,Empate,0,1,A,10,14,3,5,9,4,8,17,1,3,0,0
21/01/2021,Eibar,Atlético Madrid,1,2,Vitória Visitante,1,1,D,12,9,2,4,3,3,24,9,2,2,0,0
22/01/2021,Levante,Valladolid,2,2,Empate,0,0,D,11,7,3,3,8,2,16,12,0,1,0,0
23/01/2021,Huesca,Villarreal,0,0,Empate,0,0,D,5,8,1,2,1,2,9,15,3,1,0,0
23/01/2021,Sevilla,Cádiz,3,0,Vitória Mandante,2,0,H,15,9,7,3,7,6,12,6,1,3,0,0
23/01/2021,Real Sociedad,Betis,2,2,Empate,0,0,D,12,7,6,4,8,3,14,13,2,2,0,0
23/01/2021,Alavés,Real Madrid,1,4,Vitória Visitante,0,3,A,14,10,4,7,4,4,16,7,5,3,0,0
24/01/2021,Osasuna,Granada,3,1,Vitória Mandante,2,0,H,7,12,4,1,1,5,15,15,5,4,1,0
24/01/2021,Elche,Barcelona,0,2,Vitória Visitante,0,1,A,4,15,2,8,0,7,15,9,0,2,0,0
24/01/2021,Celta Vigo,Eibar,1,1,Empate,1,0,H,7,9,4,2,0,6,10,16,4,3,0,0
24/01/2021,Atlético Madrid,Valencia,3,1,Vitória Mandante,1,1,D,14,8,5,4,7,7,11,14,2,0,0,0
25/01/2021,Athletic Club,Getafe,5,1,Vitória Mandante,1,1,D,11,6,8,2,4,4,13,18,4,4,0,0
29/01/2021,Valladolid,Huesca,1,3,Vitória Visitante,0,1,A,14,11,4,5,6,7,12,12,2,2,0,0
30/01/2021,Eibar,Sevilla,0,2,Vitória Visitante,0,1,A,17,7,6,4,6,2,10,12,4,3,0,0
30/01/2021,Real Madrid,Levante,1,2,Vitória Visitante,1,1,D,8,14,2,8,3,7,9,20,1,2,1,0
30/01/2021,Valencia,Elche,1,0,Vitória Mandante,1,0,H,14,10,4,1,4,10,18,15,1,7,0,0
30/01/2021,Villarreal,Real Sociedad,1,1,Empate,1,0,H,4,12,2,3,1,7,10,17,1,3,0,0
31/01/2021,Getafe,Alavés,0,0,Empate,0,0,D,5,5,1,1,5,2,20,17,3,3,0,0
31/01/2021,Cádiz,Atlético Madrid,2,4,Vitória Visitante,1,2,A,11,9,6,4,2,2,7,7,1,5,0,0
31/01/2021,Granada,Celta Vigo,0,0,Empate,0,0,D,10,7,5,1,6,5,16,19,2,4,0,0
31/01/2021,Barcelona,Athletic Club,2,1,Vitória Mandante,1,0,H,12,7,6,2,7,3,12,20,2,3,0,0
01/02/2021,Betis,Osasuna,1,0,Vitória Mandante,0,0,D,8,15,4,5,3,4,12,6,1,1,0,0
05/02/2021,Alavés,Valladolid,1,0,Vitória Mandante,0,0,D,20,3,5,1,11,1,11,17,4,4,0,0
06/02/2021,Levante,Granada,2,2,Empate,1,1,D,11,11,7,5,6,2,12,13,1,3,0,0
06/02/2021,Huesca,Real Madrid,1,2,Vitória Visitante,0,0,D,13,18,2,7,3,10,18,9,2,1,0,0
06/02/2021,Elche,Villarreal,2,2,Empate,0,2,A,8,9,2,4,4,2,17,5,1,2,0,0
06/02/2021,Sevilla,Getafe,3,0,Vitória Mandante,0,0,D,17,5,5,1,3,1,10,11,1,4,0,1
07/02/2021,Real Sociedad,Cádiz,4,1,Vitória Mandante,2,0,H,17,2,6,1,5,1,7,7,0,2,0,1
07/02/2021,Athletic Club,Valencia,1,1,Empate,1,0,H,11,15,2,2,6,6,10,8,2,1,0,0
07/02/2021,Osasuna,Eibar,2,1,Vitória Mandante,1,1,D,12,12,4,3,2,1,10,11,0,0,0,0
07/02/2021,Betis,Barcelona,2,3,Vitória Visitante,1,0,H,8,12,5,4,3,5,21,7,1,3,0,0
08/02/2021,Atlético Madrid,Celta Vigo,2,2,Empate,1,1,D,9,7,2,2,1,4,12,17,2,2,0,0
09/02/2021,Real Madrid,Getafe,2,0,Vitória Mandante,0,0,D,14,1,4,0,8,1,8,16,1,1,0,0
12/02/2021,Celta Vigo,Elche,3,1,Vitória Mandante,2,0,H,9,7,6,2,3,6,11,15,3,2,0,0
13/02/2021,Granada,Atlético Madrid,1,2,Vitória Visitante,0,0,D,6,10,1,4,7,3,14,20,0,5,0,0
13/02/2021,Sevilla,Huesca,1,0,Vitória Mandante,0,0,D,14,9,4,5,6,6,14,15,3,4,0,0
13/02/2021,Eibar,Valladolid,1,1,Empate,1,1,D,14,5,2,1,7,3,15,12,2,3,0,0
13/02/2021,Barcelona,Alavés,5,1,Vitória Mandante,2,0,H,17,6,9,2,5,4,10,14,0,2,0,0
14/02/2021,Getafe,Real Sociedad,0,1,Vitória Visitante,0,1,A,4,3,0,2,2,5,23,19,3,3,1,0
14/02/2021,Real Madrid,Valencia,2,0,Vitória Mandante,2,0,H,16,4,7,1,6,1,13,12,0,3,0,0
14/02/2021,Levante,Osasuna,0,1,Vitória Visitante,0,0,D,13,7,4,2,2,1,13,10,1,2,0,0
14/02/2021,Villarreal,Betis,1,2,Vitória Visitante,0,1,A,9,15,5,4,7,3,19,13,3,2,0,0
15/02/2021,Cádiz,Athletic Club,0,4,Vitória Visitante,0,3,A,11,13,2,8,5,8,15,13,3,2,0,0
17/02/2021,Levante,Atlético Madrid,1,1,Empate,1,1,D,7,14,4,6,1,8,10,10,1,3,0,0
19/02/2021,Betis,Getafe,1,0,Vitória Mandante,0,0,D,12,6,5,1,5,2,17,18,5,4,1,0
20/02/2021,Elche,Eibar,1,0,Vitória Mandante,1,0,H,6,13,2,3,1,4,16,9,2,1,0,0
